Degree,Profession,Age,Gender,Leadership POS,Act Member POS,CGPA,Average Prof Grade,Average Elec Grade,OJT Grade,SS_1,SS_2,SS_3,SS_4,SS_5,SS_6,HS_1,HS_2,HS_3,HS_4,HS_5,HS_6,Soft Skills Ave,Hard Skills Ave,Database Management Skills,Java Programming Skills,Networking Skills,Python Programming Skills,System Design Skills,Web Development Skills,Cybersecurity Skills,Cloud Computing Skills,Data Structures & Algorithms,Machine Learning Skills,Programming Logic Skills,Software Engineering Skills,Artificial Intelligence Skills,Auditing Skills,Budgeting & Analysis Skills,Financial Accounting Skills,Taxation Skills,Risk Management Skills,Financial Management Skills,Leadership & Decision-Making Skills,Marketing Skills,Strategic Planning Skills,Consumer Behavior Analysis,Sales Management Skills,Innovation & Business Planning Skills,Food & Beverage Operations Skills,Front Office & Reservations Skills,Housekeeping Standards Skills,Events & Banquet Coordination Skills,Customer Experience & Guest Relations Skills,Clinical & Patient Care Skills,Pharmacology & Medication Skills,Community Health & Education Skills,Infection Control & Safety Skills,Nursing Assessment & Documentation Skills,Circuit Analysis & Electronics Skills,Embedded Systems Skills,Network & Telecom Skills,RF & Wireless Basics Skills,Technical Troubleshooting Skills,Classroom Management Skills,Curriculum Development Skills,Educational Technology Skills,Teaching Skills,English Communication & Writing Skills,Mathematics Instruction & Reasoning Skills,Filipino Communication & Writing Skills,Child Development & Learning Skills,Foundational Literacy & Numeracy Skills,Technical Knowledge in Degree
BSEd-Elementary,Elementary School Teacher,23,Male,Yes,No,3.01,83.9,85.1,91.9,92.1,71.34,81.61,86.91,84.37,67.17,79.08,58.33,85.78,64.65,65.7,84.39,80.58,72.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31,0.0,63.66,97.04,0.0,0.0,0.0,67.93,67.77,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),28,Male,No,Yes,1.26,82.6,84.7,97.0,85.42,82.85,81.64,61.48,59.95,67.51,78.42,66.21,69.99,64.53,85.79,68.17,73.14,72.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.05,0.0,75.77,69.31,0.0,0.0,0.0,65.43,96.38,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),22,Male,Yes,No,2.15,91.0,89.3,87.1,70.17,66.37,83.26,76.9,62.17,78.67,65.41,89.61,84.21,69.0,64.83,89.55,72.92,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.37,0.0,79.09,58.95,0.0,0.0,0.0,75.69,96.53,0.0
BSEd-Elementary,Teaching Assistant,29,Male,No,No,2.92,87.8,86.7,95.5,55.89,58.87,70.81,57.77,78.82,56.52,74.87,82.65,65.21,67.1,67.22,82.63,63.11,73.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15,0.0,67.64,72.9,0.0,0.0,0.0,80.36,67.45,0.0
BSEd-Elementary,Elementary School Teacher,27,Female,No,Yes,1.58,88.4,93.9,86.4,79.38,83.08,75.08,90.95,84.31,64.22,85.5,77.5,55.98,57.13,73.76,73.98,79.5,70.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.12,0.0,67.35,98.24,0.0,0.0,0.0,84.51,82.83,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),21,Male,No,Yes,2.3,93.9,94.5,98.3,54.65,79.43,84.03,74.21,77.55,70.6,66.34,88.87,85.45,78.43,59.57,87.31,73.41,77.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25,0.0,71.13,73.29,0.0,0.0,0.0,70.41,99.91,0.0
BSEd-Elementary,Elementary School Teacher,22,Female,Yes,No,2.55,82.2,84.2,89.1,83.16,78.9,53.16,89.79,83.5,55.19,87.34,56.58,62.36,82.96,62.13,85.55,73.95,72.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,0.0,65.04,95.27,0.0,0.0,0.0,70.23,80.44,0.0
BSEd-Elementary,Elementary School Teacher,28,Female,No,No,1.92,87.1,87.0,81.0,79.78,82.89,67.17,77.47,73.87,56.45,72.14,71.41,85.47,55.09,71.43,78.78,72.94,72.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28,0.0,70.65,90.54,0.0,0.0,0.0,71.53,79.51,0.0
BSEd-Elementary,Child Development Assistant,25,Male,Yes,No,1.34,88.8,92.5,92.3,68.64,71.21,72.71,55.16,86.98,85.64,83.48,61.93,86.45,84.49,56.27,59.17,73.39,71.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.67,0.0,59.06,62.74,0.0,0.0,0.0,92.95,63.88,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),24,Female,Yes,Yes,2.76,90.8,93.0,85.8,77.36,78.87,73.49,71.44,70.95,59.37,69.77,63.9,61.65,56.66,59.84,63.49,71.91,62.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.88,0.0,70.74,80.3,0.0,0.0,0.0,67.86,91.73,0.0
BSEd-Elementary,Child Development Assistant,21,Female,No,Yes,2.2,83.1,93.7,81.7,67.91,86.62,56.24,68.19,86.82,54.88,85.34,83.57,83.39,64.42,62.13,80.22,70.11,76.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75,0.0,70.54,71.43,0.0,0.0,0.0,99.94,72.71,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),29,Male,No,Yes,2.73,85.2,95.9,88.9,86.94,82.3,74.22,72.4,64.5,60.68,84.2,72.71,67.21,88.7,85.78,81.65,73.51,80.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43,0.0,70.22,81.39,0.0,0.0,0.0,70.3,98.56,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),29,Female,Yes,Yes,2.77,89.3,88.2,94.0,59.71,76.71,81.47,78.86,60.82,85.79,83.93,79.56,84.81,63.56,62.7,89.37,73.89,77.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.24,0.0,66.97,83.44,0.0,0.0,0.0,59.17,91.16,0.0
BSEd-Elementary,Child Development Assistant,25,Female,Yes,Yes,1.47,94.5,84.2,88.2,79.56,68.92,85.83,52.17,54.81,75.85,55.83,62.19,89.92,65.24,57.82,68.81,69.52,66.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64,0.0,66.1,72.99,0.0,0.0,0.0,96.48,64.36,0.0
BSEd-Elementary,Teaching Assistant,25,Male,Yes,No,1.69,83.8,86.8,93.4,57.02,59.74,77.78,87.9,87.09,64.81,60.65,57.01,62.26,64.94,68.0,83.4,72.39,66.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99,0.0,59.7,58.61,0.0,0.0,0.0,83.84,82.14,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),21,Female,No,No,2.63,88.4,93.7,85.2,68.91,58.31,72.92,78.77,80.33,87.65,58.41,85.62,79.38,73.9,81.97,67.05,74.48,74.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.77,0.0,76.92,62.53,0.0,0.0,0.0,81.09,97.19,0.0
BSEd-Elementary,Teaching Assistant,26,Male,Yes,No,1.96,93.6,94.8,87.1,74.94,83.0,71.63,80.12,73.34,85.55,75.9,80.57,89.2,81.88,84.4,74.85,78.1,81.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.68,0.0,83.49,60.32,0.0,0.0,0.0,65.7,79.69,0.0
BSEd-Elementary,Child Development Assistant,23,Male,No,Yes,2.52,84.9,84.7,86.2,60.36,83.0,68.0,85.24,55.87,86.49,77.39,56.02,60.87,55.95,56.0,82.14,73.16,64.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.67,0.0,75.47,71.94,0.0,0.0,0.0,98.5,79.88,0.0
BSEd-Elementary,Curriculum Assistant,24,Female,Yes,Yes,1.98,83.3,92.9,93.9,76.06,66.32,81.07,75.01,53.45,81.93,70.38,67.92,57.08,56.98,55.77,85.83,72.31,65.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.61,0.0,65.42,74.51,0.0,0.0,0.0,75.78,74.04,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),23,Female,Yes,Yes,1.53,83.0,87.5,99.0,76.46,60.7,86.27,61.16,75.26,81.87,86.66,67.38,69.54,65.35,81.84,88.39,73.62,76.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.34,0.0,78.21,85.46,0.0,0.0,0.0,79.95,91.9,0.0
BSEd-Elementary,Child Development Assistant,22,Male,Yes,Yes,2.89,94.7,86.2,78.3,78.62,59.96,64.3,74.59,77.14,85.19,80.63,61.08,85.8,77.21,85.77,60.77,73.3,75.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.54,0.0,61.45,61.01,0.0,0.0,0.0,94.6,73.27,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),21,Male,Yes,Yes,1.38,86.0,89.8,84.3,56.87,64.86,85.3,73.82,73.93,66.48,77.27,66.7,76.46,82.16,88.53,77.27,70.21,78.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.06,0.0,83.86,60.14,0.0,0.0,0.0,81.02,92.62,0.0
BSEd-Elementary,Elementary School Teacher,26,Female,Yes,No,2.01,87.8,91.7,88.5,76.64,54.26,52.62,84.47,69.68,70.22,72.69,77.93,67.4,84.51,84.09,59.8,67.98,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.85,0.0,74.65,96.35,0.0,0.0,0.0,64.91,77.89,0.0
BSEd-Elementary,Child Development Assistant,26,Male,Yes,Yes,1.73,95.0,83.5,93.2,68.85,78.15,63.76,68.78,55.57,72.01,62.64,63.02,69.61,71.36,80.33,82.44,67.86,71.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.95,0.0,71.0,64.68,0.0,0.0,0.0,90.59,63.11,0.0
BSEd-Elementary,Curriculum Assistant,23,Female,Yes,Yes,1.97,90.8,82.6,97.7,71.16,74.39,86.22,56.5,64.5,59.83,55.8,67.51,79.51,86.21,84.58,89.74,68.77,77.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.62,0.0,66.44,76.84,0.0,0.0,0.0,85.1,84.36,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),23,Female,No,Yes,2.43,88.6,95.3,95.4,71.59,69.87,65.57,73.3,86.48,85.22,62.8,76.72,88.45,61.01,82.49,68.97,75.34,73.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51,0.0,68.23,68.11,0.0,0.0,0.0,83.49,98.84,0.0
BSEd-Elementary,Elementary School Teacher,24,Male,No,No,1.43,94.7,94.2,80.2,75.29,76.78,81.52,91.46,75.29,56.27,56.51,65.01,65.51,71.53,69.75,70.26,76.1,66.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.86,0.0,66.8,98.5,0.0,0.0,0.0,59.5,73.69,0.0
BSEd-Elementary,Teaching Assistant,23,Female,Yes,Yes,2.34,82.5,93.5,93.2,85.3,52.2,85.68,78.24,57.59,53.41,86.03,88.2,68.53,78.11,80.83,84.58,68.74,81.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.43,0.0,78.11,59.84,0.0,0.0,0.0,64.32,58.76,0.0
BSEd-Elementary,Curriculum Assistant,24,Female,Yes,Yes,2.41,82.7,90.5,86.1,63.67,76.87,81.46,57.06,70.86,80.56,86.68,87.74,63.82,78.03,65.87,71.92,71.75,75.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.86,0.0,72.24,74.99,0.0,0.0,0.0,81.81,78.34,0.0
BSEd-Elementary,Teaching Assistant,23,Female,No,No,1.56,87.0,85.3,92.6,64.32,62.38,56.61,86.37,84.56,53.84,55.09,65.87,84.53,55.61,59.98,70.33,68.01,65.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.57,0.0,78.43,73.0,0.0,0.0,0.0,63.06,74.4,0.0
BSEd-Elementary,Child Development Assistant,23,Male,Yes,Yes,2.21,93.4,88.6,95.5,58.59,62.09,69.51,65.72,69.65,72.24,70.04,82.68,66.28,68.76,67.96,71.89,66.3,71.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.57,0.0,67.46,83.53,0.0,0.0,0.0,96.2,73.67,0.0
BSEd-Elementary,Child Development Assistant,23,Female,Yes,Yes,2.5,82.0,86.4,85.9,64.37,67.16,74.48,65.46,68.35,80.5,65.47,75.99,75.45,74.04,66.59,57.39,70.05,69.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31,0.0,71.46,69.57,0.0,0.0,0.0,92.66,65.46,0.0
BSEd-Elementary,Curriculum Assistant,23,Female,Yes,No,1.86,86.6,94.6,81.9,70.7,55.68,79.74,70.45,73.66,52.87,60.67,69.6,73.26,84.64,75.6,83.67,67.18,74.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.12,0.0,71.47,78.4,0.0,0.0,0.0,69.89,83.22,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),27,Female,Yes,Yes,2.23,89.3,84.1,82.4,52.8,79.59,84.84,80.29,63.72,72.65,83.97,76.57,72.42,72.41,76.51,76.54,72.32,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.27,0.0,71.33,58.74,0.0,0.0,0.0,78.74,97.9,0.0
BSEd-Elementary,Elementary School Teacher,25,Female,No,Yes,1.77,95.2,91.6,93.4,85.7,77.71,70.63,81.34,52.23,55.73,64.08,63.92,80.68,79.39,87.53,58.3,70.56,72.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89,0.0,61.65,96.53,0.0,0.0,0.0,60.45,82.36,0.0
BSEd-Elementary,Education Program Coordinator (Entry Level),28,Male,No,Yes,2.17,84.3,93.5,85.4,61.48,68.63,59.32,52.1,74.01,68.31,78.45,86.45,63.84,81.42,57.68,67.33,63.97,72.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2,0.0,73.99,67.67,0.0,0.0,0.0,84.71,97.97,0.0
BSEd-Elementary,Elementary School Teacher,27,Male,No,No,3.02,83.8,94.3,79.4,86.56,71.73,82.82,91.93,55.53,63.65,76.26,56.61,81.65,89.05,62.87,62.34,75.37,71.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94,0.0,62.5,92.84,0.0,0.0,0.0,69.53,74.1,0.0
BSEd-Elementary,Curriculum Assistant,24,Female,No,Yes,1.46,88.9,85.4,83.2,84.87,66.93,59.63,55.75,58.53,82.0,77.07,59.25,63.64,83.01,76.07,66.68,67.95,70.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69,0.0,85.93,81.46,0.0,0.0,0.0,74.92,70.44,0.0
BSEd-Elementary,Teaching Assistant,23,Male,Yes,No,1.8,94.1,86.6,87.8,53.24,80.43,63.35,60.95,54.92,63.94,71.17,87.96,58.44,55.3,59.56,59.6,62.81,65.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.44,0.0,77.99,76.8,0.0,0.0,0.0,83.88,60.61,0.0
BSEd-Elementary,Child Development Assistant,26,Male,Yes,Yes,2.09,88.9,84.2,96.3,72.81,81.47,55.92,76.63,78.55,64.02,78.61,71.85,75.8,86.46,86.0,55.18,71.57,75.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.04,0.0,76.25,83.68,0.0,0.0,0.0,95.95,81.37,0.0
BSEd-Elementary,Curriculum Assistant,24,Female,No,Yes,3.1,88.5,82.2,91.3,67.43,62.02,74.99,60.01,53.22,86.13,59.57,77.91,75.41,74.69,63.09,76.96,67.3,71.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.36,0.0,59.8,78.88,0.0,0.0,0.0,63.32,64.71,0.0
BSEd-Elementary,Elementary School Teacher,24,Female,Yes,Yes,2.22,87.4,86.4,78.2,87.8,71.37,83.94,87.01,74.53,60.01,74.24,69.93,87.04,72.23,87.11,75.49,77.44,77.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48,0.0,79.29,97.26,0.0,0.0,0.0,74.04,58.29,0.0
BSEd-Elementary,Child Development Assistant,28,Female,No,No,2.0,88.1,88.0,84.0,83.63,58.78,71.19,65.65,84.6,59.04,86.84,81.72,84.47,70.79,88.12,57.04,70.48,78.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46,0.0,68.61,84.35,0.0,0.0,0.0,99.86,80.34,0.0
